stg,sys,system,series,stage,short,bottom,mid,top,dur,systemCol,seriesCol,col,t2d,t2u,t3,tPart,tGFd,tGFu,tSing,tOri,tExt,tThrough,divSIB,divCSIB,divRT,divBC,extProp,oriProp,extPC,oriPC,ext3t,ori3t,extC3t,oriC3t,extGF,oriGF,E2f3,O2f3,ext2f3,ori2f3,samp3t,sampRange,diet,mass_extinction,food_mass_extinction
85,Pg,Paleogene,Eocene,Lutetian,Lut,48.07,44.55,41.03,7.04,#f8ac70,#fac18a,#f9c39f,522,576,369,126,85,200,95,215,99,1708,1079,1138.1909948643,2117,1807,0.0916391119508739,0.146433632498819,0.0563449162437133,0.118563371240265,0.346870943842111,0.445311016655364,0.0124271054822913,0.190249862372849,-0.0700211492125174,0.190905300485346,0,0.123931623931624,0,0.132311136219293,0.745454545454545,0.392271662763466,Non-Carnivore,FALSE,FALSE
86,Pg,Paleogene,Eocene,Bartonian,Brt,41.03,39.37,37.71,3.32,#f8ac70,#fac18a,#fcceac,576,679,423,168,208,79,96,180,111,1812,1121,1231.59408340659,2199,1923,0.0941336971350614,0.125511596180082,0.0594552589858551,0.0947079515416189,0.308735481649613,0.473248948512418,0.116760493155016,0.179487829984255,0.10476332244808,0.0583397488857798,0.0255376344086022,0.0566706021251476,0.0258693799784171,0.0583397488857798,0.715736040609137,0.405077262693157,Non-Carnivore,FALSE,FALSE
87,Pg,Paleogene,Eocene,Priabonian,Prb,37.71,35.805,33.9,3.81,#f8ac70,#fac18a,#fcd7ba,679,639,378,80,113,125,150,251,250,1742,1549,1475.84233378934,2393,1992,0.167154199749269,0.167572085248642,0.134105280732095,0.134607162800347,0.585726931939108,0.525010258757947,0.218002151813791,0.190566420398127,0.263814591045137,0.230472148065036,0.227931488801054,0.204450625869263,0.258681987818617,0.228722366341249,0.825327510917031,0.515499425947187,Non-Carnivore,FALSE,FALSE
88,Pg,Paleogene,Oligocene,Rupelian,Rup,33.9,30.595,27.29,6.61,#f8ac70,#fdcb98,#fedfb3,639,558,396,176,77,280,76,167,124,1869,1104,1253.96317856974,2236,1993,0.0894454382826476,0.108676207513417,0.0642375127572319,0.0855835702148506,0.478490243123054,0.34294475112683,0.0931825924398701,0.150969762632233,-0.044398413588453,0.123076311910426,0,0.0463215258855586,0,0.0474286935711108,0.692307692307692,0.394328517924024,Non-Carnivore,FALSE,FALSE
89,Pg,Paleogene,Oligocene,Chattian,Cht,27.29,25.165,23.04,4.25,#f8ac70,#fdcb98,#ffeac3,558,754,451,212,280,107,82,168,85,1951,1117,1291.23422093866,2286,2036,0.0730533683289589,0.109361329833771,0.0426450370473021,0.0826022176451878,0.212891622878633,0.513925028505278,0.0508900685756356,0.14620024837996,0,0.0240975515790605,0,0.0238095238095238,0,0.0240975515790605,0.680241327300151,0.400820092260379,Non-Carnivore,FALSE,FALSE
90,Ng,Neogene,Miocene,Lower Miocene,Lmi,23.04,19.515,15.99,7.05,#fede1a,#ffed02,#fff14a,754,1100,580,102,208,104,194,323,195,1924,1818,1680.98999177466,2636,2119,0.147572078907436,0.196130500758725,0.0965379270426473,0.155189640959677,0.262364264467491,0.640037355245997,0.0528396006880853,0.254729704562813,0.0853135837125355,0.300520652368967,0.0735981308411215,0.259567387687188,0.0764471545068941,0.300520652368967,0.850439882697947,0.574844074844075,Non-Carnivore,FALSE,FALSE
91,Ng,Neogene,Miocene,Middle Miocene,Mmi,15.99,13.81,11.63,4.36,#fede1a,#ffed02,#fef26b,1100,1103,828,193,95,205,196,202,254,1993,1862,1805.46864147497,2645,2247,0.170132325141777,0.15047258979206,0.119954951972534,0.0965410052964771,0.284052304401202,0.286775864868243,0.037305320922514,0.124774310565246,0.0532082622757008,0.149531733970964,0.0518174787316319,0.0702160493827161,0.0532082622757008,0.0728030309874646,0.810969637610186,0.607124937280482,Non-Carnivore,FALSE,FALSE
92,Ng,Neogene,Miocene,Upper Miocene,Umi,11.63,8.48,5.33,6.3,#fede1a,#ffed02,#fef488,1103,1128,829,232,199,142,233,165,362,1833,1881,1893.06060004141,2593,2195,0.22946394138064,0.153490165831084,0.180228077669567,0.0861927113687938,0.285568864118207,0.307981276922709,0.124225713709445,0.0984566131433035,0.104112854859671,0.076372978784574,0.0621722846441948,0.0536764705882353,0.0641890191743061,0.0551707711339711,0.7813383600377,0.611565739225314,Non-Carnivore,FALSE,FALSE
93,Ng,Neogene,Pliocene,Pliocene,Pli,5.33,3.96,2.59,2.74,#fede1a,#fff7b2,#fff7b2,1128,1190,851,149,183,13,205,139,525,1473,1943,1795.38713255972,2342,1998,0.311699402220324,0.146883005977797,0.304845542745869,0.0901745066039433,0.28178930348463,0.335296457532201,0.209995611465887,0.0885494740535127,0.231597351783856,0.123869481712786,0.122161315583399,0.111277072442121,0.130292432960379,0.117969759585597,0.851,0.729124236252546,Non-Carnivore,FALSE,FALSE
94,,Quarternary,Pleistocene,Pleistocene,Ple,2.59,1.30085,0.0117,2.5783,#fff69b,#fff2c5,#fff2c5,1190,396,309,23,41,NA,257,31,1186,426,1839,1553.73232528614,1900,1612,0.759473684210526,0.151578947368421,1.3307915767972,0.0702440446248342,1.34836730920783,0.248072934356735,NA,0.0867297839479722,NA,0.116292500278322,NA,0.0859188544152745,NA,0.0898359307414918,0.930722891566265,0.856807511737089,Non-Carnivore,FALSE,FALSE
95,,Quarternary,Holocene,Holocene,Hol,0.0117,0.00585,0,0.0117,#fff69b,#fff5eb,#fff5eb,396,NA,NA,NA,NA,NA,50,NA,457,NA,507,NA,507,457,1,0.0986193293885602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non-Carnivore,FALSE,FALSE
